price,floor_area,bedroom,bathroom,place,type_house,longitude,latitude,city_district
190000.0,83,2,3,Drogheda,house,-6.351994,53.717342,Fair Gate ED
249500.0,114,4,1,Carlow,house,-6.866812,52.85925,Burtonhall ED
465000.0,92,2,2,Cork city southside,apartment,-8.472402,51.898984,Centre B ED
395000.0,164,3,3,Ballincollig,house,-8.623104,51.884263,Ballincollig - Carrigaline
395000.0,103,4,1,Skibbereen,,-9.740471,51.472107,Crookhaven ED
395000.0,80,2,2,Dublin 8,house,-6.278825,53.335471,Merchants Quay D ED
200000.0,91,3,2,Drogheda,,-6.340034,53.713592,West Gate ED
235000.0,64,2,2,Dublin 9,apartment,-6.263637,53.400385,Ballymun C ED
150000.0,83,3,1,Shannon,house,-8.882933,52.702069,Clenagh ED
200000.0,65,2,2,Cork city northside,house,-8.472148,51.913254,Commons ED
260000.0,65,2,1,Dublin 11,house,-6.299976,53.386068,Finglas South B ED
395000.0,86,3,2,Kinsale,house,-8.523359,51.708151,Kinsale Urban
620000.0,168,4,3,Balbriggan,house,-6.17727,53.596599,Balbriggan Rural ED
350000.0,69,2,1,Blackrock,apartment,-6.216079790744431,53.27824794993066,Dundrum-Balally ED
260000.0,296,4,2,Mullingar,house,-7.401464,53.511773,Hopestown ED
349950.0,220,5,3,Tralee,house,-9.685751,52.269321,
190000.0,89,3,2,Kilkenny,,-7.238897,52.658543,Kilkenny Rural
130000.0,204,4,2,,house,-8.377078,54.147692,Riverstown ED
450000.0,279,4,3,Limerick,house,-8.460149,52.620016,Caherconlish West
282000.0,108,3,2,Limerick,house,-8.676666,52.638296,
260000.0,107,3,3,Trim,house,-6.654727,53.646371,Navan Rural ED
320000.0,156,3,3,Monasterevin,house,-7.052191,53.139582,Monasterevin ED
295000.0,195,6,5,,house,-8.405128,53.719792,Ballintober ED
365000.0,150,3,2,Cork city southside,house,-8.430886,51.872024,Ballincollig - Carrigaline
449000.0,267,6,4,,house,-7.912774,53.105785,Birr Urban ED
335000.0,128,3,3,Lusk,house,-6.172309,53.524395,Holmpatrick ED
210000.0,87,3,2,Cork city northside,house,-8.485674,51.904372,Gurranabraher D
275000.0,149,4,2,,house,-6.34921,52.716313,Wingfield ED
260000.0,126,5,2,Tullamore,house,-7.482767,53.260549,
595000.0,117,4,1,Dublin 13,house,-6.060237,53.384935,Howth ED
349000.0,165,3,3,Bandon,house,-8.738945,51.746666,Bandon ED
395000.0,87,2,1,Dunshaughlin,,-6.486259,53.508787,Ratoath ED
2500000.0,368,6,4,Blackrock,house,-6.163224,53.296874,Blackrock-Seapoint ED
275000.0,102,3,1,Cork city southside,house,-8.490519,51.878924,Togher A
169000.0,65,2,1,,house,-7.721247,52.211737,Seskinan
210000.0,71,2,1,Dublin 24,apartment,-6.377773,53.284678,Tallaght-Springfield ED
215000.0,87,3,1,Crookstown,house,-8.786812,51.848186,Moviddy
230000.0,70,3,1,Midleton,house,-8.16902,51.909996,
295000.0,67,2,2,Dublin 18,apartment,-6.206286,53.252929,Glencullen ED
275000.0,87,3,2,Kilkenny,house,-7.251058,52.646764,Kilkenny No.1 Urban
185000.0,78,2,1,Thurles,house,-7.815786,52.675665,Thurles Urban
99000.0,54,2,1,,house,-8.7231256079346,53.897067278749,Kilmovee ED
375000.0,83,3,1,Dublin 12,,-6.329078,53.317335,Terenure-Cherryfield ED
525000.0,153,4,2,Tullamore,,-7.486837,53.271788,Tullamore Urban ED
545000.0,171,4,3,Skerries,house,-6.118247,53.574434,Skerries ED
285000.0,65,2,1,Dublin 1,house,-6.232351,53.35522,
1150000.0,152,3,3,Dublin 4,apartment,-6.231529,53.323486,Pembroke East E ED
500000.0,84,3,2,Dublin 16,house,-6.295871,53.276416,Whitechurch ED
210000.0,60,2,1,Midleton,house,-8.172104,51.919501,Midleton Urban
210000.0,101,3,1,Mitchelstown,house,-8.270454726584802,52.26918345952322,Mitchelstown
435000.0,116,4,2,Wicklow,house,-6.056135,52.983961,Wicklow Urban ED
670000.0,140,3,4,Dublin 9,house,-6.252365,53.369094,Drumcondra South A ED
60000.0,85,3,1,,house,-9.269031342216124,52.2812790160969,Mount Eagle ED
550000.0,390,4,4,Enniscorthy,house,-6.500007,52.588612,Ferns ED
385000.0,150,4,3,Enniscorthy,house,-6.506881,52.570175,Ballycarney ED
280000.0,74,3,1,Cork city southside,house,-8.495919,51.889607,Glasheen B
800000.0,216,4,5,Limerick,house,-8.446256,52.823644,Ballina
195000.0,125,3,3,,house,-6.96382,54.369397,Anketell Grove ED
235000.0,113,3,1,,house,-6.4676,52.800985,Tinahely ED
420000.0,124,4,2,Naas,,-6.675189,53.291273,Clane ED
795000.0,130,3,1,Blackrock,house,-6.214602,53.291617,Stillorgan-Deerpark ED
210000.0,101,3,1,Kilmallock,house,-8.289572,52.337327,Anglesborough ED
220000.0,148,4,2,,house,-7.811746,55.218217,Rosguill ED
350000.0,168,5,4,Portlaoise,house,-7.26987,53.045189,Portlaoise Rural ED
360000.0,82,2,2,Dublin 16,apartment,-6.253911,53.272655,Ballinteer-Woodpark ED
230000.0,139,5,2,,house,-6.741785,52.25456,Harristown ED
259000.0,84,2,1,,house,-7.783612,53.863253,Beihy ED
495000.0,153,6,4,Galway,house,-9.10259,53.270159,Barna
210000.0,50,3,1,Cork city northside,house,-8.492034,51.901092,Gurranabraher B
360000.0,79,4,1,Dublin 14,house,-6.261867,53.290206,Churchtown Nutgrove ED
225000.0,93,3,1,Glanmire,house,-8.413405,51.919823,Rathcooney
550000.0,187,4,2,Limerick,house,-8.798219,52.549017,Adare South ED
235000.0,119,3,2,Mullingar,house,-7.333402,53.525062,Mullingar South Urban ED
365000.0,125,4,3,Cork city southside,house,-8.485945,51.868639,Ballincollig - Carrigaline
300000.0,70,2,2,Dublin 11,house,-6.303838,53.3706,Finglas ED
450000.0,163,4,2,New Ross,house,-6.861114,52.201164,Fethard ED
675000.0,213,4,3,,house,-7.829208,52.129319,Ballyhane
240000.0,120,4,2,,house,-7.753942,53.290017,Ballycumber ED
450000.0,107,2,1,Dublin 8,house,-6.31645,53.340299,Kilmainham C ED
360000.0,100,2,1,Galway,house,-9.0728586,53.2697565,Taylor's Hill
290000.0,136,4,2,Athlone,house,-7.923171,53.432176,Athlone East Rural ED
265000.0,92,3,1,Cork city northside,house,-8.440073,51.910556,Montenotte B
207000.0,69,1,1,Gorey,apartment,-6.294197,52.671635,Gorey Urban ED
360000.0,109,3,3,Dublin 22,house,-6.426461,53.281729,Tallaght-Jobstown ED
529000.0,115,4,3,Dublin 14,house,-6.288327,53.282597,Whitechurch ED
425000.0,204,4,2,Limerick,house,-8.441402,52.740257,Kilcomenty
185000.0,105,4,1,Limerick,house,-8.560556,52.668282,Ballysimon ED
250000.0,105,3,1,,house,-6.81652,54.122748,Cremartin ED
260000.0,116,5,2,Limerick,house,-8.580666,52.671516,Ballysimon ED
650000.0,177,4,3,Greystones,house,-6.056967,53.106577,Kilcoole ED
280000.0,140,4,2,Enniscorthy,house,-6.593276,52.448766,Bree ED
215000.0,87,2,2,Youghal,house,-7.73274,51.950183,Ardmore
225000.0,115,3,2,Kilkenny,house,-7.138548,52.525125,Thomastown
225000.0,70,2,2,Galway,apartment,-9.086415,53.269648,Taylor's Hill
420000.0,90,3,1,Dublin 20,house,-6.39078,53.374311,Castleknock-Knockmaroon ED
345000.0,139,5,3,Midleton,house,-8.171343,51.904317,Midleton Rural
2500000.0,319,5,3,Dublin 18,house,-6.1794272,53.2673979,Foxrock-Torquay ED
325000.0,53,2,2,Dublin 16,apartment,-6.24535,53.288225,Dundrum-Sandyford ED
779000.0,260,5,2,Nenagh,house,-8.229123,53.036017,Terryglass
490000.0,111,4,3,Dublin 5,house,-6.15716362,53.3833211,Raheny-Foxfield ED
450000.0,122,3,2,Kinsale,house,-8.527618,51.703188,Kinsale Rural
249000.0,119,3,2,Miltown Malbay,house,-8.9758928,52.843206,Ennis No. 3 Urban ED
395000.0,53,2,1,Dublin 4,apartment,-6.249930806583336,53.3303110691721,Pembroke West C ED
300000.0,155,5,6,,house,-6.841811,52.90633,Castledermot ED
675000.0,127,3,1,Mitchelstown,,-8.470629,52.236905,Farahy
235000.0,120,4,3,Tullamore,house,-7.482181,53.284019,
625000.0,246,6,3,Cork city northside,house,-8.532246,51.935454,Blarney ED
485000.0,188,6,2,Limerick,house,-8.635523,52.654542,Dock C
289950.0,96,3,2,,apartment,-6.244425,53.44452,Swords-Forrest ED
350000.0,70,2,2,Dublin 1,apartment,-6.264151,53.351819,Rotunda B ED
1585000.0,205,3,2,Dun Laoghaire,house,-6.118903,53.28465,Dún Laoghaire-Sandycove ED
160000.0,213,5,3,,house,-8.094312,53.684229,Drumdaff ED
235000.0,120,4,3,Tullamore,house,-7.482181,53.284019,
130000.0,145,3,3,,house,-8.906371,52.177224,Kanturk
460000.0,123,4,2,Lusk,house,-6.167428,53.5283,Lusk ED
575000.0,92,3,2,Dublin 18,apartment,-6.193139,53.27996,Stillorgan ED
60000.0,65,2,1,,house,-9.10906,53.506381,Shrule ED
245000.0,45,1,1,Dublin 7,apartment,-6.277891,53.351157,Arran Quay B ED
275000.0,153,3,2,,house,-8.599362,52.066802,Ballynamona ED
495000.0,205,4,3,Skibbereen,house,-9.470406,51.538628,Ballydehob ED
95000.0,88,2,1,,house,-8.51643,53.884534,Loughglinn ED
450000.0,240,5,3,Ballinasloe,house,-8.581070129578649,53.39189293957526,Colmanstown ED
1200000.0,298,6,5,,house,-6.763934,53.359049,Donadea ED
270000.0,74,2,2,Dublin 9,apartment,-6.248672,53.406384,Airport ED
395000.0,76,3,1,Bray,house,-6.109726,53.193641,Bray No 3 ED
695000.0,129,3,2,Blackrock,,-6.210877482187925,53.29166689150545,Stillorgan-Deerpark ED
895000.0,155,3,2,Blackrock,apartment,-6.2066813,53.2931252,Stillorgan-Mount Merrion ED
280000.0,111,4,3,Galway,house,-9.040746,53.294223,Menlough
199900.0,76,3,1,,,-8.261232,55.040061,Magheraclogher ED
350000.0,80,3,1,Dublin 8,house,-6.2809,53.341564,Merchants Quay B ED
280000.0,156,4,2,,house,-7.669161,52.213501,Seskinan
210000.0,70,2,1,Arklow,apartment,-6.176416,52.793709,Arklow No 1 Urban ED
328000.0,106,3,3,Lucan,house,-6.422749,53.351829,Lucan-Esker Electoral Division
195000.0,84,2,1,Cork city southside,house,-8.683587,51.782958,Brinny ED
187000.0,103,4,2,,house,-8.087761,54.066994,Aghafin ED
214950.0,104,3,3,Enniscorthy,house,-6.580039,52.514434,Enniscorthy Rural ED
249950.0,149,4,1,,house,-7.353933,53.342555,Kilclonfert ED
350000.0,105,3,1,Dublin 24,house,-6.340968,53.286689,Clondalkin ED
389950.0,231,5,4,Bundoran,house,-8.365645,54.746724,Ardara ED
145000.0,99,3,2,,house,-8.527727,52.911728,Scarriff ED
925000.0,205,3,4,Miltown Malbay,house,-9.344206,52.933878,Ennistimon ED
199000.0,105,5,2,Listowel,house,-9.673546,52.517761,Killehenny ED
480000.0,80,2,2,Dublin 14,apartment,-6.232906,53.298231,Clonskeagh-Roebuck ED
350000.0,128,3,2,Cork city southside,house,-8.489515,51.888145,Glasheen C
400000.0,63,3,2,Dublin 1,house,-6.267212,53.357616,Inns Quay B ED
695000.0,230,4,4,Kenmare,house,-9.566966,51.872359,Kenmare ED
695000.0,206,4,4,,house,-6.192686,53.425771,Kinsaley ED
475000.0,86,2,1,Dublin 13,apartment,-6.09668,53.3906,Howth ED
450000.0,102,3,1,Dublin 11,house,-6.281741,53.387704,Ballygall B ED
339000.0,60,2,1,Dublin 9,apartment,-6.257754,53.365937,Botanic B ED
795000.0,241,5,5,Kenmare,house,-9.898032,52.095542,Caragh ED
795000.0,134,2,2,Dublin 18,apartment,-6.181218,53.264104,Foxrock-Carrickmines ED
162500.0,79,3,1,Shannon,house,-8.895507,52.701335,Clenagh ED
500000.0,210,5,3,,house,-8.89736,52.762531,Newmarket ED
250000.0,90,3,2,Wexford,house,-6.395965,52.265165,Rosslare ED
800000.0,197,5,2,Dublin 15,house,-6.362441,53.377244,Blanchardstown ED
575000.0,101,2,2,Dublin 16,apartment,-6.235694,53.286845,Dundrum-Kilmacud ED
399000.0,96,2,2,Dublin 18,apartment,-6.181502,53.246905,Cabinteely-Loughlinstown ED
225000.0,50,1,1,Swords,apartment,-6.230656,53.46965,Swords-Lissenhall ED
595000.0,316,5,3,Clonakilty,house,-9.06067,51.567332,Rosscarbery
295000.0,131,3,2,Dublin 24,house,-6.349718,53.299224,Tallaght-Tymon ED
545000.0,177,4,3,Longford,house,-7.779353,53.723924,
550000.0,154,3,2,Arklow,house,-6.156844,52.727429,Kilgorman ED
255000.0,92,4,1,,house,-7.107007,53.522116,Raharney ED
245000.0,94,3,2,Limerick,house,-8.597178,52.667067,Abbey B
380000.0,108,3,1,Dun Laoghaire,house,-6.14161,53.276258,Dun Laoghaire-Sallynoggin East ED
195000.0,109,3,3,,house,-9.120063,51.84319,Inchigeelagh
220000.0,130,4,1,Mallow,house,-8.645604,52.125304,Mallow South Urban
495000.0,190,5,4,Castlebar,house,-9.311843,53.845521,Castlebar Rural ED
595000.0,287,5,4,Castlebar,house,-9.264438,53.835595,Castlebar Rural ED
240000.0,146,4,3,Miltown Malbay,house,-8.986801,52.858013,Ennis Rural ED
845000.0,227,4,4,Skibbereen,house,-9.292293,51.555489,Skibbereen Urban
695000.0,233,4,4,Skibbereen,house,-9.523172,51.528755,Ballydehob ED
299950.0,55,3,1,Dublin 8,house,-6.280686,53.339224,Merchants Quay C ED
265000.0,65,2,2,Cork city southside,apartment,-8.392687,51.884527,Mahon B
375000.0,200,5,4,Waterford,house,-7.244806,52.231739,Reisk
700000.0,271,5,6,Kilkenny,house,-7.266842,52.641547,
595000.0,182,4,3,Kilkenny,house,-7.218027,52.626521,Kilkenny Rural
1450000.0,192,5,2,Dublin 4,house,-6.237719,53.324743,Pembroke West B ED
395000.0,264,5,3,Kenmare,house,-9.912163,52.064075,Glanbehy ED
430000.0,72,2,2,Blackrock,apartment,-6.203417,53.3067,Blackrock-Booterstown ED
338000.0,65,2,1,Skerries,,-6.107626,53.579452,Skerries ED
695000.0,312,6,4,,house,-6.422824,52.231367,Tacumshin ED
200000.0,146,4,1,,house,-9.689981,52.424023,Drommartin ED
550000.0,160,3,3,Skibbereen,house,-9.797630751773257,51.490510150697645,Crookhaven ED
180000.0,61,3,1,Limerick,house,-8.590905,52.688017,Ballyglass ED
325000.0,219,4,6,,house,-9.368403,53.757509,Killavally ED
129500.0,105,3,2,,house,-7.606173,53.850828,Ballinamuck East ED
595000.0,135,3,2,Kinsale,house,-8.539732,51.623727,Ballymackean ED
170000.0,98,3,3,,house,-8.909828161376879,52.18050381063583,Kanturk
210000.0,89,3,2,,house,-7.702203,53.394549,Moate ED
370000.0,90,2,2,Dublin 1,apartment,-6.245218,53.350027,
325000.0,219,3,3,,house,-7.667536,53.315162,Bawn ED
99000.0,69,2,1,Roscommon,house,-8.102406,53.56246,Scregg ED
350000.0,247,4,3,,house,-6.65132,52.238358,Duncormick ED
465000.0,211,5,4,Wexford,house,-6.503179,52.342181,Carrick ED
395000.0,208,5,6,,house,-7.9677,53.434629,Athlone West Rural ED
280000.0,199,5,2,Kenmare,house,-9.665005,52.113561,Kilbonane ED
280000.0,199,5,2,Kenmare,house,-9.665005,52.113561,Kilbonane ED
100000.0,93,3,1,,house,-9.146989,52.326305,Glengort
795000.0,255,4,2,Athlone,house,-7.901095,53.448758,Moydrum ED
210000.0,70,2,2,Ashbourne,apartment,-6.4005225,53.5119862,Donaghmore ED
365000.0,168,4,3,Letterkenny,apartment,-7.934874,55.177327,Ards ED
230000.0,72,3,3,Cork city southside,apartment,-8.506917,51.890712,Bishopstown ED A
295000.0,89,3,2,Dublin 7,apartment,-6.316825,53.377421,Ashtown A ED
279000.0,104,2,2,,house,-9.367858,53.756784,Ballyovey ED
650000.0,206,4,4,Kilkenny,house,-7.227385,52.647569,Kilkenny Rural
585000.0,174,4,3,Kilkenny,,-7.227385,52.647309,Kilkenny Rural
750000.0,268,4,5,Kilkenny,house,-7.192201,52.523394,Stonyford
650000.0,328,5,2,Kilkenny,house,-7.25201,52.650138,Kilkenny No.1 Urban
350000.0,107,4,1,Drogheda,,-6.374296,53.719566,West Gate ED
485000.0,157,4,2,,house,-6.95055,53.822565,Mullagh ED
625000.0,235,4,1,Limerick,house,-8.482002,52.840314,Carrowbaun ED
350000.0,147,3,3,Enniscorthy,house,-6.52227,52.516508,Enniscorthy Rural ED
225000.0,88,2,1,Gorey,apartment,-6.294197,52.671635,Gorey Urban ED
525000.0,92,4,2,Dublin 8,house,-6.307709,53.338646,Ushers F ED
775000.0,376,4,3,,house,-7.27663,52.73119,Coolcraheen
160000.0,68,2,1,Cork city southside,house,-8.449709,51.902836,Tivoli A
990000.0,390,6,5,Cork city southside,house,-8.337456,51.846032,Ballincollig - Carrigaline
2450000.0,407,6,4,Dublin 18,house,-6.168456,53.257134,Foxrock-Carrickmines ED
250000.0,120,4,2,Athenry,house,-8.841687,53.312651,Aughrim ED
295000.0,86,3,3,Rush,house,-6.094354,53.534038,Rush ED
550000.0,120,4,2,Dublin 14,house,-6.256994,53.294368,Dundrum-Sweetmount ED
395000.0,232,4,3,,house,-6.754038,52.291726,Clongeen ED
495000.0,147,5,2,Cork city southside,house,-8.566972,51.885624,Ballincollig - Carrigaline
125000.0,98,3,3,Ballyhaunis,house,-8.777404,53.760783,Ballyhaunis ED
99000.0,139,4,1,Ballina,house,-9.313025,54.101342,Crossmolina North ED
295000.0,116,4,2,New Ross,house,-6.880791,52.168122,Templetown ED
160000.0,83,3,1,New Ross,house,-6.940738,52.393554,New Ross Urban ED
225000.0,126,4,4,Waterford,house,-6.951202,52.242142,Ballyhack ED
280000.0,89,3,2,Ballincollig,house,-8.584275,51.891937,Ballincollig - Carrigaline
395000.0,196,8,7,Kilkenny,,-7.244585,52.660916,
250000.0,129,3,1,Kilkenny,house,-7.2506795,52.6501798,
245000.0,64,2,1,Macroom,house,-8.78555,51.908884,Magourney
795000.0,500,5,5,Carlow,house,-6.845152,52.84739,Johnstown ED
380000.0,90,3,1,Cork city southside,,-8.548682,51.891812,Ballincollig - Carrigaline
315000.0,109,3,2,Cork city southside,,-8.372574,51.869043,Ballincollig - Carrigaline
400000.0,198,4,2,Glanmire,house,-8.397433,51.929604,Rathcooney
270000.0,125,3,3,Crookstown,house,-8.78603,51.848421,Moviddy
275000.0,125,4,1,Enniscorthy,house,-6.562428,52.500951,Enniscorthy Urban ED
279000.0,279,6,3,Enniscorthy,house,-6.568034,52.501396,
200000.0,130,4,2,Enniscorthy,house,-6.572906,52.473159,Enniscorthy Rural ED
249950.0,140,5,2,Carlow,,-6.973823,52.832156,Graigue ED
150000.0,41,1,1,Carlow,apartment,-6.934033,52.836444,Carlow Urban ED
460000.0,157,5,3,Cork city southside,house,-8.548022,51.892237,Ballincollig - Carrigaline
380000.0,192,4,4,Crookstown,house,-8.889292,51.854968,Mashanaglass
259000.0,53,2,1,Dublin 8,apartment,-6.279114,53.340981,Merchants Quay B ED
265000.0,117,3,3,Drogheda,house,-6.330128,53.719826,Fair Gate ED
2350000.0,362,4,4,Malahide,house,-6.1830167,53.4445299,Kinsaley ED
265000.0,104,4,2,Cork city northside,house,-8.466149,51.921992,St. Mary's
500000.0,279,4,3,,house,-7.816461,55.221234,Rosguill ED
460000.0,270,5,5,Ballinasloe,house,-8.604646,53.423168,Derryglassaun ED
1200000.0,303,5,4,,house,-7.1230880283563,52.6632546387583,Clara
235000.0,74,2,2,Cork city southside,house,-8.482881,51.892267,Gillabbey A
380000.0,114,3,2,Athlone,house,-7.864295,53.4727974,Glassan ED
375000.0,255,5,2,Kilkenny,house,-7.388287,52.546616,Callan Urban
165000.0,59,3,1,Skibbereen,house,-9.370327,51.485307,Tullagh
360000.0,150,4,3,Drogheda,house,-6.257981,53.697519,Julianstown ED
300000.0,223,4,3,Roscommon,house,-8.232352323255611,53.53465458204872,Lismaha ED
375000.0,157,5,3,Skibbereen,house,-9.07709,51.551159,Kilfaughnabeg
850000.0,225,4,3,,house,-6.084264,52.882425,Dunganstown South ED
380000.0,81,3,4,Galway,apartment,-9.063229,53.279602,Nun's Island
420000.0,213,4,2,,,-6.564001623067924,52.21380375406065,Kilmore ED
215000.0,93,3,2,Kinsale,house,-8.516257,51.709985,Kinsale Urban
210000.0,70,2,1,Arklow,apartment,-6.176416,52.793709,Arklow No 1 Urban ED
300000.0,105,4,2,,house,-6.345019,52.713177,Wingfield ED
425000.0,139,4,2,,house,-7.472964,55.102139,Fahan ED
205000.0,93,3,3,Kilkenny,,-7.271449,52.639109,Kilkenny Rural
1450000.0,325,5,5,Kinsale,house,-8.505939,51.705413,Kinsale Rural
300000.0,90,3,1,Dublin 24,house,-6.348189,53.288695,Tallaght-Glenview ED
995000.0,118,4,2,Dublin 4,house,-6.23903,53.320656,Rathmines East B ED
255000.0,107,3,2,Midleton,house,-8.180604,51.910488,Midleton Rural
530000.0,160,4,2,Skibbereen,house,-9.110967,51.564845,Kilfaughnabeg
230000.0,43,1,1,Dublin 7,apartment,-6.276845,53.351943,Arran Quay B ED
240000.0,186,4,3,,house,-9.381492,52.617502,Killimer ED
625000.0,340,4,3,Wexford,house,-6.378732,52.243445,Kilscoran ED
249000.0,93,3,1,,house,-7.848055,53.787601,Newtown Forbes ED
199000.0,158,3,2,,,-9.224288,52.352884,Dromtrasna
230000.0,142,3,3,,house,-7.898687,53.087625,Birr Urban ED
460000.0,158,4,2,Bandon,house,-8.702544,51.628179,Courtmacsherry ED
275000.0,149,3,2,Clonakilty,house,-9.03217,51.577928,Rosscarbery
275000.0,109,4,2,Athenry,house,-8.755379,53.295304,Athenry ED
375000.0,94,3,2,Kinsale,house,-8.518682,51.713167,Kinsale Rural
150000.0,109,3,1,Listowel,house,-9.481287,52.443338,Listowel Urban ED
380000.0,265,4,3,Athenry,house,-8.744357,53.283614,Athenry ED
425000.0,218,4,4,Galway,house,-8.780701,53.072307,Kiltartan ED
495000.0,255,4,3,,house,-9.418783,53.818417,Islandeady ED
239950.0,76,2,2,Dublin 24,apartment,-6.375471,53.286293,Tallaght-Springfield ED
275000.0,66,2,2,Cork city southside,apartment,-8.465827,51.894995,South Gate A
220000.0,79,2,2,Dungarvan,apartment,-7.576665,52.105435,Clonea
415000.0,208,5,3,,house,-8.304005,54.410963,Aghanlish ED
239000.0,111,4,3,Sligo,house,-8.471816,54.258343,
265000.0,109,4,2,Limerick,house,-8.637641,52.650828,Dock C
245000.0,259,3,2,,house,-10.013485,51.926466,Derriana ED
1500000.0,150,2,3,Dublin 4,house,-6.245894,53.329779,Pembroke West C ED
595000.0,150,4,4,Dublin 9,house,-6.260543,53.367819,Botanic B ED
320000.0,71,3,3,Rush,house,-6.102096,53.520454,Rush ED
150000.0,100,3,1,Waterford,house,-7.084011928805779,52.27491693877349,Kilculliheen
265000.0,82,3,1,Dublin 17,house,-6.205994,53.3995,Coolock ED
95000.0,100,4,1,,house,-7.765188,54.107469,Cloverhill ED
258000.0,99,3,3,Galway,apartment,-9.155282,53.250297,Bearna
395000.0,123,4,2,Wicklow,house,-6.21784,52.937753,Rathdrum ED
395000.0,149,4,4,Galway,house,-9.123237,53.266897,Barna
95000.0,149,5,2,,house,-7.230375,55.304245,Carthage ED
200000.0,88,3,1,,,-7.108826,55.274233,Turmone ED
365000.0,73,2,2,Dublin 8,apartment,-6.309374,53.342931,Kilmainham B ED
499500.0,251,4,3,,house,-10.04184,51.778641,Caherdaniel ED
495000.0,107,3,3,Dublin 15,house,-6.400489,53.375456,Blanchardstown ED
215000.0,130,4,1,Kenmare,house,-9.731617,52.109939,Dromin ED
1600000.0,289,4,6,Naas,house,-6.664851,53.269082,Bodenstown ED
210000.0,69,2,1,Balbriggan,,-6.189513,53.612268,Balbriggan Urban ED
180000.0,56,3,1,Youghal,apartment,-7.846189,51.954498,Youghal Urban
450000.0,300,5,3,Knock,house,-8.902619,53.740148,Ballyhowly ED
255000.0,94,2,1,Mallow,house,-8.826533,52.194236,Castlecor ED
570000.0,96,3,2,Dublin 4,house,-6.228698,53.339515,Pembroke West A ED
750000.0,209,4,2,Wicklow,house,-6.101265,52.904951,Dunganstown South ED
325000.0,167,5,2,Kenmare,house,-9.582987,51.878312,Kenmare ED
350000.0,153,4,3,Ballina,house,-9.138469,54.126899,Ardnaree South Rural ED
170000.0,118,4,2,,house,-8.651876,52.922582,Ayle ED
160000.0,198,4,3,,house,-8.784525,54.09628,Glendarragh ED
270000.0,130,4,2,,,-8.875163,52.706863,Clenagh ED
400000.0,139,5,2,Bantry,house,-9.531786,51.620667,Durrus West
250000.0,232,4,3,Charleville,house,-8.688487,52.326495,Springfort
350000.0,110,3,1,Dublin 12,house,-6.318255,53.322545,Crumlin DED
430000.0,247,5,3,,house,-6.687802,52.669606,Clonegall ED
1750000.0,206,3,3,Dun Laoghaire,apartment,-6.134251,53.293569,Dun Laoghaire-East Central ED
250000.0,201,3,1,Ballinasloe,house,-8.570679,53.421551,Derryglassaun ED
175000.0,79,3,1,Dundalk,house,-6.398239,53.997948,Dundalk No. 4 Urban ED
295000.0,98,4,2,Cork city southside,house,-8.416481,51.896978,Mahon A
160000.0,98,3,2,Bantry,house,-9.906736,51.653201,
350000.0,79,2,2,Dublin 8,apartment,-6.302049,53.34113,Ushers F ED
240000.0,60,2,1,Wicklow,house,-6.057002,52.984398,Wicklow Urban ED
145000.0,110,3,3,Athy,house,-6.986565,52.997507,Athy Urban East ED
340000.0,59,2,1,Dublin 4,apartment,-6.235832,53.341893,Pembroke West A ED
525000.0,214,4,4,Galway,house,-9.157214,53.311676,Moycullen ED
65000.0,158,3,3,,house,-8.702596101420795,54.71118575925684,Kilgoly ED
225000.0,131,4,4,Roscommon,house,-8.251143,53.566447,Athleague West ED
650000.0,183,2,2,Athlone,apartment,-7.944639,53.422411,Athlone West Urban ED
495000.0,220,4,3,Listowel,house,-9.486778,52.444799,Listowel Urban ED
495000.0,220,4,3,Listowel,house,-9.486778,52.444799,Listowel Urban ED
550000.0,56,3,1,Dublin 18,house,-6.197154,53.238434,Glencullen ED
200000.0,120,1,1,,house,-8.940651,53.678108,Ballindine ED
399950.0,118,4,3,Dublin 17,house,-6.20799,53.402554,Coolock ED
145000.0,62,2,1,Longford,house,-7.778135,53.571427,Ballymahon ED
299000.0,205,5,4,,house,-8.05026,54.16609,Mahanagh ED
200000.0,65,2,1,Cork city southside,house,-8.476998,51.892624,Greenmount
165000.0,107,3,1,Sligo,house,-8.469188,54.286176,Sligo North ED
395000.0,159,3,3,Skibbereen,house,-9.583479,51.515037,Lowertown
158000.0,74,2,2,Portlaoise,house,-7.388474,52.841237,Durrow ED
139000.0,62,2,2,Limerick,apartment,-8.649324,52.638897,Ballycummin ED
370000.0,99,3,2,Greystones,apartment,-6.06474,53.126974,Kilcoole ED
160000.0,62,2,2,Cork city southside,apartment,-8.515082,51.897097,St. Mary's ED
300000.0,122,4,2,Cork city southside,house,-8.521744,51.878359,Bishopstown ED D
350000.0,93,3,1,Dublin 12,house,-6.330424,53.31493,Terenure-Cherryfield ED
310000.0,296,4,1,,,-7.547396,52.627458,Farranrory
189000.0,105,3,2,Bandon,house,-8.73812,51.74346,
55000.0,63,3,1,,house,-8.174218,54.303769,Manorhamilton ED
220000.0,176,4,3,Boyle,house,-8.276376,54.028029,Kilbryan ED
190000.0,92,3,2,,house,-9.644806,52.683821,Kilkee ED
550000.0,182,4,4,Cork city southside,house,-8.427346,51.885279,Mahon B
550000.0,181,4,4,Cork city southside,house,-8.427475,51.885255,Mahon B
229000.0,140,3,4,,house,-8.447218,53.11114,Drumkeary ED
48000.0,85,3,1,,house,-8.738634,53.927832,Kilbeagh ED
